CJIS_SPN,CJIS_CASE_NUMBER,CASE_DEFENDANT_ID,CHARGE_ID,OLD_STATUS,OLD_LOCATION,OLD_BOND_AMT
36551,2025MM992A1,880467,1224022,D,RLSDTS,
246723,2026CF1038A1,894126,1243553,O,LCJ,1000
246723,2026CF1038A2,894126,1243552,O,LCJ,500
270136,2026CF1149A1,894515,1244182,D,LCJ,
269445,2026CF1188A2,894661,1244403,D,RLSDNI,
250214,2026CF1202A1,894733,1244511,D,LCJ,
250214,2026CF1202A2,894733,1244514,D,LCJ,
250214,2026CF1202A3,894733,1244513,D,LCJ,
250214,2026CF1202A4,894733,1244515,D,RLSDTS,
250214,2026CF1202A5,894733,1244512,D,RLSDNI,
250214,2026CF1202A6,894733,1244516,D,RLSDNI,
46065,2026CF1225A1,894807,1244618,D,CLRK,2500
46065,2026CF1225A2,894807,1244619,D,RLSDNI,
46065,2026CF1225A3,894807,1244620,D,RLSDNI,
46065,2026CF1225A5,894807,1244622,D,CLRK,500
59944,2026CF1282A1,895019,1244894,O,LCJ,25000
59944,2026CF1282A2,895019,1244895,O,LCJ,10000
59944,2026CF1282A3,895019,1244896,O,LCJ,1000
59944,2026CF1282A4,895019,1244897,O,LCJ,500
59944,2026CF1282A5,895019,1244898,O,LCJ,1000
11163,2026CF1295A1,895055,1244951,D,CLRK,250
11163,2026CF1295A2,895055,1244952,D,CLRK,500
11163,2026CF1295A3,895055,1244953,D,CLRK,2500
179100,2026CF131A1,890800,1237303,O,BOND,1000
179100,2026CF131A2,890800,1237304,O,PTRL,
275194,2026CF1321A1,895176,1245143,D,RLSDPB,
151876,2026CF1338A1,895223,1245232,D,LCJ,
253292,2026CF1343A1,895246,1245251,D,LCJ,
258205,2026CF1388A1,895392,1245483,D,STPR,
255487,2026CF1485A1,895805,1246086,D,RLSDPB,
280750,2026CF152A1,890875,1237566,O,LCJ,
280750,2026CF152A2,890875,1237567,O,LCJ,
280575,2026CF153A1,890879,1237677,D,LCJ,
280575,2026CF153A2,890879,1237678,D,LCJ,
87912,2026CF1582A1,896087,1246652,D,RLSDTS,
281868,2026CF1584A1,896091,1246656,D,CLRK,100000
269376,2026CF1626A1,896275,1246884,D,LCJ,
269376,2026CF1626A2,896275,1246885,D,LCJ,
273100,2026CF1670A1,896455,1247108,D,RLSDWD,
248979,2026CF1672A1,896477,1247131,D,LCJ,
192786,2026CF1694A1,896698,1247361,D,LCJ,
192786,2026CF1694A2,896698,1247362,D,LCJ,
192786,2026CF1694A3,896698,1247360,D,RLSDNI,
273319,2026CF1707A1,896734,1247412,D,RLSDPB,
273319,2026CF1707A3,896734,1247413,D,RLSDPB,
273319,2026CF1708A1,896735,1247414,D,RLSDPB,
273319,2026CF1708A3,896735,1247415,D,RLSDPB,
261380,2026CF1713A1,896759,1247434,O,LCJ,1000
261380,2026CF1713A2,896759,1247435,O,LCJ,1000
267980,2026CF1760A1,896929,1247671,D,RLSDNI,
267980,2026CF1760A2,896929,1247672,D,RLSDNI,
267980,2026CF1760A3,896929,1247673,D,RLSDNI,
267980,2026CF1760A4,896929,1247674,D,RLSDNI,
267980,2026CF1760A5,896929,1247675,D,RLSDNI,
267980,2026CF1760A6,896929,1247676,D,RLSDNI,
267980,2026CF1760A7,896929,1247677,D,RLSDNI,
279594,2026CF1768A1,896958,1247717,D,LCJ,
279594,2026CF1768A2,896958,1247718,D,LCJ,
127176,2026CF176A1,890972,1237925,D,LCJ,
236302,2026CF1824A1,897255,1248260,O,BOND,1500
281830,2026CF1845A1,897355,1248395,D,CLRK,2500
281830,2026CF1845A10,897355,1248416,D,CLRK,2500
281830,2026CF1845A11,897355,1248417,D,CLRK,2500
281830,2026CF1845A12,897355,1248418,D,CLRK,
281830,2026CF1845A13,897355,1248419,D,CLRK,
281830,2026CF1845A14,897355,1248420,D,CLRK,
281830,2026CF1845A15,897355,1248421,D,CLRK,
281830,2026CF1845A16,897355,1248422,D,CLRK,
281830,2026CF1845A17,897355,1248423,D,CLRK,
281830,2026CF1845A18,897355,1248424,D,CLRK,
281830,2026CF1845A19,897355,1248425,D,CLRK,
281830,2026CF1845A2,897355,1248408,D,CLRK,2500
281830,2026CF1845A20,897355,1248426,D,CLRK,
281830,2026CF1845A21,897355,1248427,D,CLRK,
281830,2026CF1845A22,897355,1248428,D,CLRK,
281830,2026CF1845A23,897355,1248429,D,CLRK,5000
281830,2026CF1845A24,897355,1248430,D,CLRK,5000
281830,2026CF1845A25,897355,1248431,D,CLRK,5000
281830,2026CF1845A26,897355,1248432,D,CLRK,5000
281830,2026CF1845A27,897355,1248433,D,CLRK,5000
281830,2026CF1845A28,897355,1248434,D,CLRK,5000
281830,2026CF1845A29,897355,1248435,D,CLRK,5000
281830,2026CF1845A3,897355,1248409,D,CLRK,2500
281830,2026CF1845A30,897355,1248436,D,CLRK,5000
281830,2026CF1845A31,897355,1248437,D,CLRK,5000
281830,2026CF1845A32,897355,1248438,D,CLRK,5000
281830,2026CF1845A33,897355,1248439,D,CLRK,5000
281830,2026CF1845A34,897355,1248441,D,CLRK,2500
281830,2026CF1845A35,897355,1248442,D,CLRK,2500
281830,2026CF1845A36,897355,1248443,D,CLRK,2500
281830,2026CF1845A37,897355,1248444,D,CLRK,2500
281830,2026CF1845A38,897355,1248445,D,CLRK,10000
281830,2026CF1845A39,897355,1248446,D,CLRK,2500
281830,2026CF1845A4,897355,1248410,D,CLRK,2500
281830,2026CF1845A40,897355,1248447,D,CLRK,2500
281830,2026CF1845A41,897355,1248448,D,CLRK,2500
281830,2026CF1845A42,897355,1248449,D,CLRK,1000
281830,2026CF1845A5,897355,1248411,D,CLRK,2500
281830,2026CF1845A6,897355,1248412,D,CLRK,2500
281830,2026CF1845A7,897355,1248413,D,CLRK,2500
281830,2026CF1845A8,897355,1248414,D,CLRK,2500
281830,2026CF1845A9,897355,1248415,D,CLRK,2500
253787,2026CF1871A1,897424,1248568,D,LCJ,
253787,2026CF1871A2,897424,1248569,D,RLSDNI,
282104,2026CF1897A1,897596,1248757,D,OTJA,
282104,2026CF1897A2,897596,1248758,D,OTJA,
282104,2026CF1897A3,897596,1248759,D,OTJA,
282104,2026CF1897A4,897596,1248760,D,OTJA,
282104,2026CF1897A5,897596,1248761,D,OTJA,
282146,2026CF1929A1,897816,1249491,D,OTJA,
282146,2026CF1929A2,897816,1249492,D,OTJA,
23715,2026CF1962A1,897992,1249768,O,BOND,1500
23715,2026CF1962A2,897992,1249769,O,BOND,500
276279,2026CF225A3,891151,1238213,D,RLSDNI,
280750,2026CF227A1,891154,1238219,O,LCJ,1000
277996,2026CF298A2,891406,1238612,D,RLSDNP,
277996,2026CF298A3,891406,1238614,D,RLSDNI,
149029,2025CF2980A1,888222,1233312,R,LCJ,
149029,2025CF2980A3,888222,1233314,R,LCJ,
149029,2025CF2980A2,888222,1233315,R,LCJ,
248046,2026CF472A1,892005,1239538,D,RLSDNP,
248046,2026CF472A2,892005,1239539,D,RLSDTS,
248046,2026CF472A3,892005,1239540,D,RLSDTS,
204382,2026CF523A1,892169,1239825,D,LCJ,
204382,2026CF523A2,892169,1239826,D,RLSDTS,
280192,2026CF551A1,892344,1240108,D,CLRK,5000
280192,2026CF551A10,892344,1240117,D,CLRK,5000
280192,2026CF551A11,892344,1240118,D,CLRK,5000
280192,2026CF551A12,892344,1240119,D,CLRK,5000
280192,2026CF551A13,892344,1240120,D,CLRK,5000
280192,2026CF551A14,892344,1240121,D,CLRK,5000
280192,2026CF551A15,892344,1240122,D,CLRK,5000
280192,2026CF551A16,892344,1240123,D,CLRK,5000
280192,2026CF551A17,892344,1240124,D,CLRK,5000
280192,2026CF551A18,892344,1240125,D,CLRK,5000
280192,2026CF551A19,892344,1240126,D,CLRK,5000
280192,2026CF551A2,892344,1240109,D,CLRK,5000
280192,2026CF551A20,892344,1240127,D,CLRK,5000
280192,2026CF551A21,892344,1240128,D,CLRK,5000
280192,2026CF551A22,892344,1240129,D,CLRK,5000
280192,2026CF551A23,892344,1240130,D,CLRK,1000
280192,2026CF551A3,892344,1240110,D,CLRK,5000
280192,2026CF551A34,892344,1240141,D,CLRK,1000
280192,2026CF551A35,892344,1240142,D,CLRK,1000
280192,2026CF551A36,892344,1240143,D,CLRK,1000
280192,2026CF551A37,892344,1240144,D,CLRK,1000
280192,2026CF551A38,892344,1240145,D,CLRK,1000
280192,2026CF551A39,892344,1240146,D,CLRK,1000
280192,2026CF551A4,892344,1240111,D,CLRK,5000
280192,2026CF551A40,892344,1240147,D,CLRK,1000
280192,2026CF551A41,892344,1240148,D,CLRK,1000
280192,2026CF551A42,892344,1240149,D,CLRK,1000
280192,2026CF551A43,892344,1240150,D,CLRK,1000
280192,2026CF551A5,892344,1240112,D,CLRK,5000
280192,2026CF551A6,892344,1240113,D,CLRK,5000
280192,2026CF551A7,892344,1240114,D,CLRK,5000
280192,2026CF551A8,892344,1240115,D,CLRK,5000
280192,2026CF551A9,892344,1240116,D,CLRK,5000
281120,2026CF596A1,892476,1240366,D,RLSDPB,
281120,2026CF596A2,892476,1240367,D,RLSDNP,
81297,2026CF616A1,892584,1240521,D,STPR,
201033,2026CF633A2,892655,1240621,D,STPR,
229305,2026CF655A1,892707,1240701,D,RLSDPB,
281230,2026CF720A1,892975,1241122,F,OREC,
228844,2026CF722A1,892979,1241132,D,LCJ,
228844,2026CF722A2,892979,1241133,D,LCJ,
221899,2026CF730A1,892996,1241162,D,LCJ,
242792,2026CF779A1,893217,1241523,D,RLSDPB,
264131,2026CF784A1,893234,1241556,D,LCJ,
264131,2026CF784A2,893234,1241557,D,RLSDNI,
252701,2026CF794A2,893260,1241613,D,RLSDTS,
252701,2026CF794A3,893260,1241612,D,RLSDNI,
170862,2026CF823A1,893381,1241762,D,RLSDDS,
264199,2026CF899A1,893632,1242791,D,LCJ,
264199,2026CF899A2,893632,1242792,D,LCJ,
278280,2026CF902A1,893637,1242799,D,RLSDNI,
227129,2026CF908A1,893649,1242821,D,RLSDTS,
281377,2026CF912A1,893669,1242849,D,CLRK,
281377,2026CF912A2,893669,1242850,D,CLRK,
281377,2026CF912A3,893669,1242851,D,CLRK,2500
281377,2026CF912A4,893669,1242852,D,CLRK,2500
281377,2026CF912A5,893669,1242853,D,CLRK,500
279594,2026CF922A1,893707,1242907,D,RLSDPT,
250888,2026CF924A1,893711,1242913,D,CLRK,
109063,2026CF968A1,893911,1243178,D,RLSDTS,
109063,2026CF968A2,893911,1243180,D,RLSDTS,
109063,2026CF968A3,893911,1243179,D,RLSDTS,
99436,2026CT916A1,897534,1248694,F,RLSDNI,
99436,2026CT916A2,897534,1248695,F,RLSDNI,
195946,2026HH179A1,892306,1240046,D,OTJA,
281099,2026HH190A1,892404,1240244,D,OTJA,
281099,2026HH190A2,892404,1240245,D,OTJA,
232840,2026HH288A1,893593,1242717,D,OTJA,
232840,2026HH288A2,893593,1242718,D,OTJA,
242948,2026HH578A1,896806,1247503,D,STPR,
11272,2026HH602A1,897048,1247886,R,LCJ,
282146,2026HH656A1,897815,1249489,D,CLRK,
282146,2026HH656A2,897815,1249490,D,CLRK,
264162,2026HH93A1,891388,1238589,D,CLRK,
274561,2026MM1037A1,895839,1246157,D,RLSDTS,
274561,2026MM1037A2,895839,1246158,D,RLSDTS,
274561,2026MM1037A3,895839,1246159,D,RLSDTS,
109063,2026MM1052A1,895919,1246309,D,RLSDTS,
143359,2026MM1220A2,896960,1247722,D,RLSDTS,
245327,2025CF1745A1,881401,1225624,R,LCJ,
207281,2026MM460A1,892569,1240500,D,RLSDTS,
256641,2026MM617A1,893526,1242617,D,CLRK,
241406,2026MM630A1,893612,1242766,D,LCJ,
160575,2026MM647A1,893690,1242877,D,LCJ,
244656,2026MM674A1,893804,1243049,D,LCJ,
111326,2026MM72A1,890694,1237110,D,RLSDTS,
244656,2026MM809A1,894556,1244233,D,OREC,
264536,2026MM877A1,895001,1244864,D,RLSDTS,
