CJIS_SPN,CJIS_CASE_NUMBER,CASE_DEFENDANT_ID,CHARGE_ID,OLD_STATUS,OLD_LOCATION,OLD_BOND_AMT
257302,2026HH605A3,897217,1248062,O,LCJ,150
281390,2026MM1391A1,897955,1249697,O,LCJ,
277270,2026MM1625A1,899391,1251936,,,
281121,2026MM451A2,892478,1240371,D,RLSDNP,
199238,2026MM554A1,893177,1241467,O,LCJ,100
241382,2026MM865A1,894936,1244766,O,BOND,250
98344,2009CF2608A1,525654,716640,D,RLSDNP,
105906,2009CF355A2,513497,698263,D,RLSDNI,
101471,2009CF4100A1,533882,729643,D,CLRK,
98344,2010CF1454A1,542613,741558,D,OTJA,
105906,2011CF444A16,558022,767394,D,RLSDNP,
220932,2011MM4580A1,574066,789672,D,RLSDPT,
220657,2012CF3964A1,617624,844205,D,STPR,
202776,2013CF1494A1,635398,865520,D,RLSDTS,
202776,2013CF1494A3,635398,865522,D,RLSDNP,
98344,2014CF1642A1,673164,914578,D,CLRK,10000
237549,2014CF2840A1,680500,924401,V,LCJ,
247257,2016CF3063A3,733564,997981,R,LCJ,500
250602,2017CF2025A2,747358,1019263,V,LCJ,
98344,2017CF2249A3,748675,1021324,D,RLSDTS,
260219,2019CF2854A3,792094,1087035,D,STPR,
260977,2019CF2857A1,792099,1087046,D,RLSDPT,
261627,2019CF3477A1,794521,1090813,V,LCJ,
259456,2019CF3817A2,795884,1093071,V,LCJ,
34745,2020CF1601A4,806750,1107420,D,CLRK,
264005,2020CF1720A1,807256,1108168,R,LCJ,
170792,2020CF1766A3,807372,1108410,D,STPR,
264154,2020CF2037A1,808177,1109648,D,CLRK,10000
105906,2020CF2720A1,810154,1114845,D,RLSDNI,
105906,2020CF3366A3,813939,1122053,O,LCJ,
260219,2020HH172A2,799667,1099081,D,RLSDWD,
260219,2020HH172A8,799667,1099087,D,RLSDWD,
266204,2021CF1046A1,818784,1129202,D,CLRK,
260795,2021CF1080A1,818972,1129647,V,LCJ,
268080,2021CF3050A1,829708,1144307,V,LCJ,
264614,2021CF568A1,816982,1126282,D,LCJ,
241406,2022CF1031A2,834946,1152561,D,LCJ,
256641,2022CF1537A1,836616,1155169,D,LCJ,
256641,2022CF1537A3,836616,1155170,D,LCJ,
232816,2022CF1599A5,836807,1155493,D,LCJ,
260977,2022CF162A1,831719,1147613,O,LCJ,
261226,2022CF2314A4,839282,1159331,D,RLSDNI,
269220,2022CF856A4,834312,1151629,O,RLSDNI,
272689,2023CF1135A2,850053,1175785,D,CLRK,2500
272755,2023CF1800A1,852960,1180305,W,WARR,
272689,2023CF189E14,850215,1176246,O,LCJ,500
272689,2023CF189E15,850215,1176245,O,LCJ,1000
114542,2023CF1929A1,853822,1181786,V,LCJ,
114542,2023CF1929A3,853822,1181791,V,LCJ,
114542,2023CF1929A4,853822,1181792,V,LCJ,
269073,2023CF196A12,846051,1169867,D,CLRK,500
269073,2023CF196A7,846051,1169862,D,CLRK,1000
269073,2023CF196A8,846051,1169863,D,CLRK,1000
258701,2023CF2216A1,855114,1183591,D,LCJ,
273676,2023CF2320A1,855568,1184268,D,LCJ,
273890,2023CF2547A3,856893,1185940,R,LCJ,25000
273890,2023CF2547A4,856893,1185944,R,LCJ,25000
235826,2023CF2806A1,857748,1187361,V,LCJ,
257737,2023MM1146A1,852409,1179629,D,RLSDTS,
105578,2023MM2401A2,860029,1190769,D,RLSDTS,
36551,2023MM793A1,850315,1176508,D,RLSDTS,
274866,2024CF100A2,861393,1192958,R,LCJ,
199505,2024CF1337A1,866197,1200376,R,LCJ,
268716,2024CF168A1,861637,1193360,D,OTJA,
225002,2024CF1764B3,868437,1204014,O,LCJ,25000
235826,2024CF1764C3,868438,1204007,R,LCJ,25000
215760,2024CF1803A1,867814,1203159,R,LCJ,
243957,2024CF1806A2,867821,1203169,R,LCJ,15000
220657,2024CF2097A1,868931,1205233,D,RLSDNP,
275609,2024CF2358A1,869746,1206580,O,LCJ,
134802,2024CF2363A1,869759,1206614,D,CLRK,150000
134802,2024CF274C1,870709,1208028,O,LCJ,150000
192208,2024CF2873A1,871802,1209715,D,LCJ,
277217,2024CF3005A1,872373,1210592,R,LCJ,
277235,2024CF3031A1,872471,1210732,D,CLRK,
107126,2024CF310A1,862274,1194321,D,RLSDPB,
261295,2024HH554A1,868048,1203505,D,STPR,
263824,2024HV31A1,872176,1210328,V,LCJ,
275168,2025CF1361A4,880020,1223272,R,LCJ,15000
167551,2025CF1501A1,880494,1224054,R,LCJ,
277270,2025CF1592A1,880814,1224597,V,LCJ,
235667,2025CF1593A3,880815,1224601,V,LCJ,
277689,2025CF1698A23,881234,1227634,R,LCJ,
277689,2025CF1698A51,881234,1227622,R,LCJ,1000
277689,2025CF1698A54,881234,1227626,R,LCJ,1000
262515,2025CF198A1,875509,1215748,O,LCJ,
277689,2025CF2028A2,882462,1227302,D,CLRK,1000
277689,2025CF2028A3,882462,1227303,D,CLRK,1000
277944,2025CF202A12,875520,1215785,O,LCJ,1000
277944,2025CF202A16,875520,1215790,O,LCJ,1000
277944,2025CF202A19,875520,1215793,O,LCJ,1000
277944,2025CF202A29,875520,1215803,O,LCJ,1000
277944,2025CF202A35,875520,1215772,O,LCJ,1000
277944,2025CF202A36,875520,1215773,O,LCJ,1000
277944,2025CF202A4,875520,1215778,O,LCJ,1000
277944,2025CF202A40,875520,1215809,O,LCJ,1000
277944,2025CF202A6,875520,1215780,O,LCJ,1000
277944,2025CF202A8,875520,1215782,O,LCJ,1000
151876,2025CF2149A1,882941,1228024,D,RLSDPT,
278335,2025CF2200A2,883202,1228366,D,CLRK,5000
279687,2025CF2376A5,884212,1232385,O,BOND,2500
173447,2025CF243A1,875669,1216054,D,LCJ,
27008,2025CF2448A5,885891,1229860,D,RLSDNI,
274757,2025CF246A13,875675,1216063,R,LCJ,
274757,2025CF246A5,875675,1216072,R,LCJ,
274757,2025CF246A6,875675,1216073,R,LCJ,
278080,2025CF283B2,876192,1216741,R,LCJ,10000
241974,2025CF2917A3,887954,1232877,D,RLSDNI,
280192,2025CF2974A45,888204,1240920,D,RLSDNI,
280192,2025CF2974A48,888204,1240923,D,RLSDNI,
276257,2025CF3171A3,889022,1234514,R,LCJ,
278080,2025CF338A1,876088,1216612,D,CLRK,
246869,2025CF3461A3,890124,1236264,D,LCJ,
200340,2025CF355A1,876110,1216630,O,LCJ,1000
264247,2025CF407A1,876473,1217214,V,LCJ,
278219,2025CF512A1,876748,1217653,D,LCJ,
278302,2025CF615A2,877094,1218197,D,LCJ,
278302,2025CF682A1,877309,1218528,D,LCJ,
112900,2025CF764A2,877592,1219013,R,LCJ,
107126,2025CT717A2,879174,1221982,D,RLSDNI,
255662,2025HH74A2,875847,1216290,D,CLRK,
280089,2025MM2079A1,888743,1234123,D,RLSDNI,
267704,2025MM757A1,878930,1221572,D,LCJ,
267704,2025MM757A2,878930,1221573,D,LCJ,
233299,2026CF1051A1,894171,1243643,V,LCJ,
265778,2026CF1083A2,894261,1243785,D,RLSDTS,
270136,2026CF1149A1,894515,1244182,D,LCJ,
281568,2026CF1150A3,894524,1244197,O,LCJ,
281568,2026CF1150A5,894524,1244195,O,LCJ,
246823,2026CF1168A1,894604,1244308,O,BOND,
250214,2026CF1202A2,894733,1244514,D,LCJ,
59944,2026CF1282A5,895019,1244898,O,LCJ,1000
280624,2026CF1367A1,895346,1245397,R,LCJ,
87912,2026CF1582A1,896087,1246652,D,RLSDTS,
281868,2026CF1584A1,896091,1246656,D,CLRK,100000
119307,2026CF1598A2,896171,1246740,D,LCJ,
269833,2026CF1648A3,896356,1246986,D,RLSDNG,
269833,2026CF1648A4,896356,1246985,D,RLSDNG,
276396,2026CF1668A1,896431,1247083,O,LCJ,
261380,2026CF1713A1,896759,1247434,O,LCJ,1000
267980,2026CF1760A3,896929,1247673,D,RLSDNI,
267980,2026CF1760A5,896929,1247675,D,RLSDNI,
175978,2026CF1773A3,896976,1247749,D,RLSDNI,
187746,2026CF1778A1,896983,1247761,O,LCJ,1000
281830,2026CF1845A14,897355,1248420,D,CLRK,
281830,2026CF1845A20,897355,1248426,D,CLRK,
281830,2026CF1845A29,897355,1248435,D,CLRK,5000
281830,2026CF1845A30,897355,1248436,D,CLRK,5000
281830,2026CF1845A35,897355,1248442,D,CLRK,2500
281830,2026CF1845A37,897355,1248444,D,CLRK,2500
281830,2026CF1845A42,897355,1248449,D,CLRK,1000
276840,2026CF1874A3,897436,1248603,O,LCJ,1000
276840,2026CF1874A6,897436,1248597,O,LCJ,1000
278219,2026CF194A1,891029,1238038,D,LCJ,
281830,2026CF1953A3,897961,1249705,D,CLRK,
281830,2026CF1953A7,897961,1249710,D,CLRK,2500
266112,2026CF1968A1,898021,1249796,R,LCJ,
154159,2026CF2033A5,898375,1252460,,,
276279,2026CF225A1,891151,1238211,O,LCJ,10000
280192,2026CF551A1,892344,1240108,D,CLRK,5000
280192,2026CF551A4,892344,1240111,D,CLRK,5000
280192,2026CF551A5,892344,1240112,D,CLRK,5000
180807,2026CF704A5,892932,1241060,D,RLSDNI,
228844,2026CF722A1,892979,1241132,D,LCJ,
228844,2026CF722A2,892979,1241133,D,LCJ,
221899,2026CF730A1,892996,1241162,D,LCJ,
209260,2026CF756A1,893155,1241421,V,LCJ,
264199,2026CF899A2,893632,1242792,D,LCJ,
281377,2026CF912A1,893669,1242849,D,CLRK,
279594,2026CF922A1,893707,1242907,D,RLSDPT,
280767,2026CF977A4,893924,1243219,D,RLSDNI,
280767,2026CF977A5,893924,1243220,D,RLSDNI,
276840,2026CF984A3,893958,1253236,,,
281099,2026HH190A1,892404,1240244,D,OTJA,
243760,2026MM1244A1,897050,1247890,O,PTRL,
243760,2026MM1244A3,897050,1247893,O,PTRL,
160575,2026MM647A1,893690,1242877,D,LCJ,
271151,2026MM801A1,894523,1244192,R,LCJ,250
280527,2026MM81A1,890768,1237238,D,OREC,
101471,2011CT3037A1,569884,784589,D,CLRK,
98344,2012CF2910A1,605627,829808,D,CLRK,
220657,2012CF346A2,579774,798531,D,RLSDNP,
247369,2016CF3155A4,733943,998567,V,LCJ,
250602,2017CF2025A1,747358,1019262,V,LCJ,
244579,2018CF721A1,764318,1043988,D,LCJ,
241382,2019CF1552A1,787545,1079500,D,RLSDPB,
260795,2019CF2647A2,791356,1085925,D,CLRK,
260219,2019CF2854A4,792094,1087038,D,STPR,
260219,2019CF2854A6,792094,1087037,D,RLSDNI,
258569,2020CF1365A1,804283,1106058,D,CLRK,
105906,2020CF3366A1,813939,1122052,O,LCJ,
105906,2020CF3366A2,813939,1122051,O,LCJ,
260219,2020HH172A4,799667,1099083,D,RLSDWD,
266559,2021CF1439A1,820906,1132393,R,LCJ,5000
266601,2021CF1482A1,821090,1132661,D,LCJ,
264614,2021CF2468A2,827343,1140755,D,LCJ,
268080,2021CF3050A3,829708,1144308,V,LCJ,
263521,2021HH114A1,817306,1126797,D,CLRK,
232816,2022CF1599A12,836807,1158535,D,LCJ,
260977,2022CF162A3,831719,1147615,O,LCJ,
260977,2022CF162A4,831719,1147616,O,LCJ,
255662,2022CF1756A2,837309,1156249,D,LCJ,
269073,2022CF1948A1,837951,1157248,D,CLRK,
269073,2022CF1948A2,837951,1157795,D,CLRK,
269073,2022CF1948A5,837951,1157247,D,CLRK,1000
260690,2022CF1982A1,838064,1157422,D,CLRK,
260690,2022CF1982A3,838064,1157424,D,RLSDNG,
269073,2022CF2785A1,840960,1162087,D,CLRK,
272689,2023CF1135A4,850053,1175787,D,CLRK,500
272689,2023CF1137A1,850058,1175793,D,CLRK,1000
272755,2023CF1800A3,852960,1180307,D,RLSDNP,
269073,2023CF189B16,850205,1176206,O,LCJ,
269073,2023CF189B18,850205,1176208,O,LCJ,
269073,2023CF189B4,850205,1176111,O,LCJ,
269073,2023CF189B9,850205,1176119,O,LCJ,
272689,2023CF189E17,850215,1176247,O,LCJ,2500
269073,2023CF196A13,846051,1169868,D,CLRK,500
269073,2023CF196A18,846051,1169873,D,CLRK,500
269073,2023CF196A2,846051,1169857,D,RLSDDS,
269073,2023CF196A21,846051,1169876,D,CLRK,500
107126,2023CF2014A2,854039,1182145,D,RLSDTS,
270064,2023CF2473A2,856518,1185469,D,RLSDBE,
207133,2023CF2680A2,857334,1186657,D,LCJ,
271076,2023CF275A4,846343,1170412,D,CLRK,1000
271076,2023CF276A9,846346,1170427,D,RLSDNP,
274521,2023CF3306A2,859719,1190304,D,CLRK,
105578,2023CF3494A1,860474,1191521,D,RLSDNG,
105578,2023CF3494A2,860474,1191522,D,RLSDNG,
271076,2023CF518A2,847285,1171837,D,RLSDNP,
105578,2023MM2401A3,860029,1190771,D,RLSDNI,
274521,2024CF100B1,866009,1199989,R,LCJ,
275648,2024CF100C1,866694,1201243,R,LCJ,
252299,2024CF1170A1,865693,1199485,V,LCJ,
184237,2024CF1327A2,866161,1200307,D,CLRK,1000
266011,2024CF1764A1,867709,1202985,R,LCJ,
235826,2024CF1775A2,867722,1203016,D,CLRK,25000
276184,2024CF1780A1,867733,1203031,D,LCJ,
274790,2024CF17A1,861069,1192449,O,LCJ,
88412,2024CF1971A1,868459,1204052,V,LCJ,
275609,2024CF2358A2,869746,1206581,D,LCJ,
274292,2024CF300A1,862212,1194221,V,LCJ,
243798,2024CF3430A8,874016,1213493,D,RLSDNI,
258283,2024CF3453A1,874111,1213629,D,LCJ,
263824,2024HV31A2,872176,1210336,V,LCJ,
270585,2024MM2495A2,874555,1214319,R,OREC,
243067,2025CF1393A3,880144,1223546,D,RLSDNI,
215790,2025CF1565A1,880702,1224424,R,LCJ,
235667,2025CF1593A1,880815,1224599,V,LCJ,
277743,2025CF1651A1,881029,1224989,D,LCJ,
277689,2025CF1698A27,881234,1227627,R,LCJ,1000
277689,2025CF1698A48,881234,1227620,R,LCJ,1000
277689,2025CF1698A56,881234,1227631,R,LCJ,1000
277689,2025CF1698A57,881234,1227632,R,LCJ,1000
279220,2025CF1877A1,881859,1226377,O,LCJ,
105363,2025CF1905A1,881968,1226527,V,LCJ,
271202,2025CF1964A3,882236,1226985,D,RLSDNI,
262515,2025CF198A9,875509,1215756,O,LCJ,
277689,2025CF2026A1,882458,1227289,D,CLRK,1000
277944,2025CF202A18,875520,1215792,O,LCJ,1000
277944,2025CF202A23,875520,1215797,O,LCJ,1000
277944,2025CF202A25,875520,1215799,O,LCJ,1000
183984,2025CF2033A3,882479,1227321,R,LCJ,
269687,2025CF215A1,875576,1215899,V,LCJ,
278335,2025CF2200A3,883202,1228367,D,CLRK,5000
278335,2025CF2200A4,883202,1228368,D,CLRK,2000
279563,2025CF2218A1,883279,1228491,R,LCJ,
254513,2025CF229A1,875621,1215995,D,LCJ,
195077,2025CF2302A1,883716,1229066,V,LCJ,
279623,2025CF2314A2,883773,1229135,O,LCJ,
279687,2025CF2376A10,884212,1232383,O,LCJ,
274757,2025CF246A12,875675,1216062,R,LCJ,
274757,2025CF246A14,875675,1216064,R,LCJ,
274757,2025CF246A15,875675,1216065,R,LCJ,
274757,2025CF246A17,875675,1216067,R,LCJ,
274757,2025CF246A2,875675,1216069,R,LCJ,
245524,2025CF2682A1,887128,1231421,D,LCJ,
252306,2025CF2805A38,887558,1232241,D,RLSDNI,
252306,2025CF2805A39,887558,1232242,D,RLSDNI,
245731,2025CF2830A10,887616,1232352,D,CLRK,5000
245731,2025CF2830A12,887616,1232354,D,CLRK,5000
245731,2025CF2830A3,887616,1232345,D,CLRK,5000
245731,2025CF2830A7,887616,1232349,D,CLRK,5000
278033,2025CF283A1,875863,1216315,R,LCJ,
245731,2025CF2934B12,888283,1233389,O,LCJ,10000
252306,2025CF2939A4,888050,1233035,D,CLRK,5000
252306,2025CF2939A5,888050,1233036,D,CLRK,5000
280192,2025CF2974A37,888204,1240902,D,RLSDNI,
280192,2025CF2974A38,888204,1240903,D,RLSDNI,
280192,2025CF2974A39,888204,1240904,D,RLSDNI,
98204,2025CF3105A2,888723,1234090,R,LCJ,
233299,2025CF3400A1,889930,1235964,V,LCJ,
274292,2025CF3482A1,890191,1236361,V,LCJ,
245731,2025CF604A2,877056,1218140,D,CLRK,5000
278302,2025CF615A1,877094,1218196,D,LCJ,
278302,2025CF615A4,877094,1218199,D,LCJ,
278302,2025CF663A4,877254,1218436,D,LCJ,
278302,2025CF682A2,877309,1218529,D,LCJ,
278302,2025CF682A3,877309,1218530,D,LCJ,
278302,2025CF683A1,877310,1218533,D,LCJ,
232839,2025MM1992A1,888187,1233248,D,OREC,
267376,2026CF1027A1,894097,1243501,R,LCJ,
222729,2026CF1112A1,894373,1243966,R,LCJ,
183415,2026CF1127A3,894423,1244073,D,RLSDNI,
281568,2026CF1150A1,894524,1244193,O,LCJ,1000
46065,2026CF1225A1,894807,1244618,D,CLRK,2500
104025,2026CF1345A2,895248,1245254,O,LCJ,1000
278836,2026CF141A1,890846,1237362,D,LCJ,
280750,2026CF152A1,890875,1237566,O,LCJ,
235695,2026CF1531A2,895916,1246302,D,RLSDNI,
108014,2026CF1534A3,895921,1246313,R,LCJ,
119307,2026CF1598A1,896171,1246742,D,LCJ,
264042,2026CF1709A1,896737,1247417,D,LCJ,
233819,2026CF1741A1,896832,1247561,O,LCJ,2500
160285,2026CF1747A3,896854,1247593,D,RLSDNI,
267980,2026CF1760A4,896929,1247674,D,RLSDNI,
279594,2026CF1768A1,896958,1247717,D,LCJ,
237549,2026CF1781A1,896988,1247769,O,LCJ,250
281830,2026CF1845A19,897355,1248425,D,CLRK,
281830,2026CF1845A2,897355,1248408,D,CLRK,2500
281830,2026CF1845A28,897355,1248434,D,CLRK,5000
281830,2026CF1845A3,897355,1248409,D,CLRK,2500
281830,2026CF1845A34,897355,1248441,D,CLRK,2500
281830,2026CF1845A4,897355,1248410,D,CLRK,2500
281830,2026CF1845A40,897355,1248447,D,CLRK,2500
281830,2026CF1845A6,897355,1248412,D,CLRK,2500
281830,2026CF1845A8,897355,1248414,D,CLRK,2500
114542,2026CF1850A1,897366,1248468,O,LCJ,10000
114542,2026CF1850A4,897366,1248471,O,LCJ,1000
279516,2026CF1861A1,897397,1248518,D,RLSDNI,
83278,2026CF1865A1,897415,1248548,R,LCJ,
253787,2026CF1871A2,897424,1248569,D,RLSDNI,
222255,2026CF1927A1,897779,1249446,D,CLRK,500
107126,2026CF1946A2,897907,1249632,O,BOND,500
281830,2026CF1953A4,897961,1249706,D,CLRK,
148259,2026CF1967A1,898019,1249793,D,CLRK,1000
148259,2026CF1967A2,898019,1249794,D,CLRK,1000
233866,2026CF1973A2,898047,1249831,D,CLRK,2500
233866,2026CF1973A3,898047,1249832,D,CLRK,2500
168108,2026CF210A1,891110,1238158,R,LCJ,
277996,2026CF298A3,891406,1238614,D,RLSDNI,
104025,2026CF3729A1,901673,1252434,W,WARR,
104025,2026CF3729A6,901673,1252439,W,WARR,
281457,2026CF3730A2,901674,1252441,W,WARR,
281001,2026CF3731A3,901675,1252447,W,WARR,
143959,2026CF530A2,892194,1239882,D,LCJ,
143959,2026CF530A6,892194,1239881,D,LCJ,
280192,2026CF551A15,892344,1240122,D,CLRK,5000
280192,2026CF551A16,892344,1240123,D,CLRK,5000
280192,2026CF551A35,892344,1240142,D,CLRK,1000
212620,2026CF631A1,892637,1240602,O,BOND,1000
279801,2026CF751A1,893123,1241378,O,BOND,2500
280707,2026CF80A1,890660,1237053,V,LCJ,
280707,2026CF80A2,890660,1237054,V,LCJ,
15517,2026CF92A2,890697,1237114,R,LCJ,
109063,2026CF968A3,893911,1243179,D,RLSDTS,
276840,2026CF984A4,893958,1253237,,,
195946,2026HH179A1,892306,1240046,D,OTJA,
281099,2026HH190A2,892404,1240245,D,OTJA,
281678,2026HH1980A1,901880,1252691,,,
274561,2026MM1037A3,895839,1246159,D,RLSDTS,
233068,2026MM1088A1,896105,1246670,O,LCJ,500
282118,2026MM1332A2,897690,1249068,O,LCJ,500
278580,2026MM2139A1,901974,1252853,,,
256641,2026MM617A1,893526,1242617,D,CLRK,
241406,2026MM630A1,893612,1242766,D,LCJ,
265778,2026MM721A1,894122,1243545,D,RLSDTS,
105906,2009CF2189A1,523354,713422,D,CLRK,10000
101471,2009CF2455A1,524879,715502,D,CLRK,2500
105906,2009MM4112A2,526178,717373,D,RLSDTS,
195946,2009MM6508A2,534065,729891,D,CLRK,
101471,2011CF2601A1,569582,784111,D,CLRK,1000
101471,2011HH1637A1,577169,794675,D,RLSDWD,
220657,2013CF71A1,620933,848056,D,STPR,
192519,2018CF1071A2,766124,1046794,D,RLSDTS,
260795,2019CF2967A3,792591,1087723,D,CLRK,
152325,2019CF313A1,783169,1072302,V,LCJ,
260977,2019CF3839A1,796019,1093213,D,RLSDNI,
263041,2020CF1695A1,807171,1108009,O,LCJ,
264348,2020CF2225A2,808697,1110521,V,LCJ,
192519,2020CF791A1,801893,1102224,V,LCJ,
192519,2020CF791A3,801893,1102226,D,RLSDTS,
260219,2020HH172A5,799667,1099084,D,RLSDWD,
264614,2021CF2468A1,827343,1151258,D,LCJ,
266526,2022CF1170A1,835367,1153252,R,LCJ,
232816,2022CF1599A11,836807,1158033,D,LCJ,
255662,2022CF1756A4,837309,1156252,D,LCJ,
269988,2022CF1865A1,837739,1156870,O,LCJ,
269073,2022CF1948A4,837951,1160870,D,CLRK,
146095,2022CF322A1,832256,1148511,D,LCJ,
241406,2022MM1384A1,838998,1158950,D,RLSDTS,
206155,2023CF1158A2,850172,1176050,R,LCJ,
272755,2023CF1800A2,852960,1180306,D,RLSDNP,
269073,2023CF189B19,850205,1176209,O,LCJ,
269073,2023CF189B21,850205,1176211,O,LCJ,
269073,2023CF189B5,850205,1176112,O,LCJ,
272689,2023CF189E13,850215,1176248,O,LCJ,1000
114542,2023CF1929A10,853822,1181788,V,LCJ,
269073,2023CF196A10,846051,1169865,O,LCJ,500
269073,2023CF196A14,846051,1169869,D,CLRK,500
269073,2023CF196A23,846051,1169878,D,CLRK,500
269073,2023CF196A6,846051,1169861,D,CLRK,1000
105906,2023CF198A2,846076,1169910,O,LCJ,
273890,2023CF2547A6,856893,1185942,R,LCJ,25000
271076,2023CF275A5,846343,1170413,D,CLRK,1000
271076,2023CF276A5,846346,1170423,D,CLRK,1000
271076,2023CF276A6,846346,1170424,D,CLRK,1000
271076,2023CF276A7,846346,1170425,D,CLRK,500
220657,2023CF2920A1,858162,1188025,V,LCJ,
274521,2023CF3306A1,859719,1190303,D,CLRK,
51758,2023CF3399A8,860076,1190863,D,RLSDNI,
271076,2023CF518A1,847285,1171836,D,RLSDNP,
264614,2023CF799A1,848259,1173290,D,LCJ,
274866,2024CF100A3,861393,1192959,R,LCJ,15000
275777,2024CF1193A1,865770,1199593,R,LCJ,
233068,2024CF1196A1,865774,1199600,D,LCJ,
184237,2024CF1327A1,866161,1200306,D,CLRK,
266678,2024CF146A1,861561,1193176,R,LCJ,
266011,2024CF1764A3,867709,1202984,R,LCJ,
235826,2024CF1764C5,868438,1204005,R,LCJ,25000
227066,2024CF2054A1,868752,1204976,R,LCJ,5000
262479,2024CF2646A1,870897,1208307,D,CLRK,
262479,2024CF2646A2,870897,1208308,D,CLRK,10000
222105,2024CF2951A1,872095,1210191,D,CLRK,
243798,2024CF3430A7,874016,1213492,D,RLSDNI,
79502,2024CF3586A2,874581,1214354,R,LCJ,
161309,2024HH855A2,870972,1208452,D,OTJA,
135945,2024MM44A1,861295,1192845,D,RLSDTS,
278759,2025CF1159A1,879200,1222004,O,LCJ,15000
278759,2025CF1159A2,879200,1222007,O,LCJ,15000
278759,2025CF1159A3,879200,1222005,O,LCJ,1000
188505,2025CF1213A2,879453,1222402,V,LCJ,
126453,2025CF1623A1,880939,1224841,D,CLRK,25000
159502,2025CF1750A1,881414,1225644,D,LCJ,
277689,2025CF1785A1,881537,1225879,D,CLRK,1000
279220,2025CF1877A2,881859,1226378,O,LCJ,
277689,2025CF2028A4,882462,1227304,D,CLRK,
277944,2025CF202A11,875520,1215784,O,LCJ,1000
277944,2025CF202A28,875520,1215802,O,LCJ,1000
277944,2025CF202A37,875520,1215774,O,LCJ,1000
183984,2025CF2033A1,882479,1227322,R,LCJ,
183984,2025CF2033A4,882479,1227319,R,LCJ,
274292,2025CF2074A2,882634,1227569,V,LCJ,
269687,2025CF215A3,875576,1215901,V,LCJ,
168810,2025CF2202A3,883209,1228378,O,LCJ,2500
98204,2025CF2209A1,883253,1228437,R,LCJ,
98204,2025CF2209A3,883253,1228442,R,LCJ,
257737,2025CF2241A4,883355,1228596,D,RLSDNI,
279623,2025CF2314A4,883773,1229138,O,LCJ,
279687,2025CF2376A8,884212,1232388,O,LCJ,
274757,2025CF246A11,875675,1216061,R,LCJ,
279888,2025CF2626A3,886884,1231050,D,LCJ,
279687,2025CF2627A8,886888,1231061,D,CLRK,2500
164160,2025CF2684A1,887131,1231426,D,RLSDPB,
265776,2025CF2767A1,887430,1231883,R,LCJ,
245731,2025CF2830A9,887616,1232351,D,CLRK,5000
269541,2025CF2975A1,888211,1233295,D,LCJ,
279502,2025CF3157A5,888950,1234420,D,RLSDNI,
252306,2025CF3193A3,889126,1234656,D,CLRK,1000
269541,2025CF3318A1,889528,1235315,D,RLSDNI,
219553,2025CF43A1,874958,1214947,O,LCJ,
188505,2025CF504A2,876734,1217621,V,LCJ,
155506,2025CF599A1,877030,1218089,O,LCJ,
155506,2025CF599A4,877030,1218088,D,LCJ,
245731,2025CF604A1,877056,1218139,D,CLRK,5000
245731,2025CF604A3,877056,1218141,D,CLRK,15000
278302,2025CF615A3,877094,1218198,D,LCJ,
278302,2025CF662A1,877253,1218432,D,LCJ,
199183,2025CF713A3,877432,1223048,R,LCJ,
129933,2025HH533A2,880646,1224347,D,OTJA,
266651,2025HH820A3,884087,1229488,D,OTJA,
263453,2025MM1723A1,886875,1231023,D,OREC,
267704,2025MM757A3,878930,1221574,D,LCJ,
272203,2026CF1049A1,894168,1243637,D,LCJ,
280649,2026CF1094A2,894307,1243871,D,RLSDNI,
214849,2026CF1177A1,894617,1244326,R,LCJ,
214849,2026CF1177A2,894617,1244327,R,LCJ,
145279,2026CF1183A1,894649,1244368,O,RLSDBE,
250214,2026CF1202A1,894733,1244511,D,LCJ,
250214,2026CF1202A5,894733,1244512,D,RLSDNI,
46065,2026CF1225A5,894807,1244622,D,CLRK,500
269672,2026CF1265A1,894982,1244814,O,LCJ,75000
59944,2026CF1282A1,895019,1244894,O,LCJ,25000
59944,2026CF1282A3,895019,1244896,O,LCJ,1000
11163,2026CF1295A1,895055,1244951,D,CLRK,250
179100,2026CF131A2,890800,1237304,O,PTRL,
281713,2026CF1346A1,895250,1245256,R,LCJ,
262153,2026CF1364A1,895338,1245378,R,LCJ,
108014,2026CF1534A2,895921,1246312,R,LCJ,
108014,2026CF1534A4,895921,1246314,R,LCJ,
108014,2026CF1534A5,895921,1246315,R,LCJ,
269376,2026CF1626A2,896275,1246885,D,LCJ,
281903,2026CF1627A2,896281,1246895,D,RLSDNI,
269833,2026CF1648A1,896356,1246988,D,LCJ,
276396,2026CF1668A2,896431,1247084,O,LCJ,
267980,2026CF1780A2,896987,1250321,N,CLRK,
237549,2026CF1781A2,896988,1247770,O,LCJ,250
281826,2026CF1792A5,897021,1247824,D,RLSDNI,
217886,2026CF1798A1,897040,1247865,D,LCJ,
281830,2026CF1845A10,897355,1248416,D,CLRK,2500
281830,2026CF1845A23,897355,1248429,D,CLRK,5000
281830,2026CF1845A24,897355,1248430,D,CLRK,5000
281830,2026CF1845A25,897355,1248431,D,CLRK,5000
281830,2026CF1845A5,897355,1248411,D,CLRK,2500
281830,2026CF1845A7,897355,1248413,D,CLRK,2500
275406,2026CF1848A1,897361,1248460,O,LCJ,
275406,2026CF1848A2,897361,1248461,O,LCJ,
278219,2026CF1864A3,897402,1248534,D,RLSDNI,
